178.150.235.9 - - [01/Dec/2017:01:25:41 -0500] "GET /templates/it_zen/assets/images/icon_top.png HTTP/1.1" 200 1578 "http://tariscope.com/templates/it_zen/assets/less/template.css" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36"
178.150.235.9 - - [01/Dec/2017:01:25:41 -0500] "GET /images/banners/bridges/th/h_bay_bridge_th.jpg HTTP/1.1" 200 3295 "http://tariscope.com/en/" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36"
178.150.235.9 - - [01/Dec/2017:01:25:41 -0500] "GET /images/banners/highway/th/highway_th.jpg HTTP/1.1" 200 4127 "http://tariscope.com/en/" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36"
178.150.235.9 - - [01/Dec/2017:01:25:41 -0500] "GET /modules/mod_slideshowck/themes/default/images/camera_skins.png HTTP/1.1" 200 24485 "http://tariscope.com/modules/mod_slideshowck/themes/default/css/camera.css" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36"
178.150.235.9 - - [01/Dec/2017:01:25:40 -0500] "GET /images/telecom.png HTTP/1.1" 200 155114 "http://tariscope.com/en/" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36"
178.150.235.9 - - [01/Dec/2017:01:25:41 -0500] "GET /images/banners/mountains/th/2_th.jpg HTTP/1.1" 200 3627 "http://tariscope.com/en/" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36"
178.150.235.9 - - [01/Dec/2017:01:25:41 -0500] "GET /images/information/logo.png HTTP/1.1" 200 84186 "http://tariscope.com/en/" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36"
178.150.235.9 - - [01/Dec/2017:01:25:41 -0500] "GET /images/banners/highway/highway.jpg HTTP/1.1" 200 334007 "http://tariscope.com/en/" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36"
178.150.235.9 - - [01/Dec/2017:01:25:43 -0500] "GET /templates/it_zen/favicon.ico HTTP/1.1" 200 3938 "http://tariscope.com/en/" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36"
217.182.132.52 - - [01/Dec/2017:01:25:59 -0500] "GET /uk/forum/4-Tariscope-3x/234-Re-%D0%9F%D0%BE%D0%BB%D1%8F-%D0%BF%D1%80%D0%B5%D0%B4%D1%81%D1%82%D0%B0%D0%B2%D0%BB%D0%B5%D0%BD%D0%B8%D1%8F-%D0%B8-flow-version5/post.html?do=quote HTTP/1.1" 302 566 "-" "Mozilla/5.0 (compatible; AhrefsBot/5.2; +http://ahrefs.com/robot/)"
